segment/predict: weights=['yolov5s-seg.pt'], source=data/video/Gurkenvideo.mp4, data=data/coco128.yaml, imgsz=[640, 640], conf_thres=0.25, iou_thres=0.45, max_det=1000, device=, view_img=False, save_txt=False, save_conf=False, save_crop=False, nosave=False, classes=None, agnostic_nms=False, augment=False, visualize=False, update=False, project=runs/predict-seg, name=exp, exist_ok=False, line_thickness=3, hide_labels=False, hide_conf=False, half=False, dnn=False, vid_stride=1, retina_masks=False
YOLOv5 🚀 v7.0-365-g12b577c8 Python-3.10.12 torch-2.4.0+cu121 CUDA:0 (Tesla T4, 15102MiB)
video 1/1 (244/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 14.4ms
video 1/1 (245/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 23.4ms
video 1/1 (246/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 16.2ms
video 1/1 (247/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 13.4ms
video 1/1 (248/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (249/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (250/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (251/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (252/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (253/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (254/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (255/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (256/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (257/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (258/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (259/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (260/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (261/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (262/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (263/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (264/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (265/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (266/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (267/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (268/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (269/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 15.0ms
video 1/1 (270/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (271/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (272/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (273/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (274/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (275/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (276/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (277/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (278/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (279/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.4ms
video 1/1 (280/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (281/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (282/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (283/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (284/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (285/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (286/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (287/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (288/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (289/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (290/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (291/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (292/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (293/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (294/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (295/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (296/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (297/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (298/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (299/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 16.0ms
video 1/1 (300/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (301/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (302/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (303/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (304/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (305/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 14.1ms
video 1/1 (306/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (307/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (308/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (309/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (310/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (311/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (312/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (313/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 13.8ms
video 1/1 (314/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (315/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (316/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.2ms
video 1/1 (317/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 13.5ms
video 1/1 (318/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (319/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (320/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (321/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (322/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (323/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (324/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (325/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (326/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (327/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 14.3ms
video 1/1 (328/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (329/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.8ms
video 1/1 (330/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (331/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 bird, 12.3ms
video 1/1 (332/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (333/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (334/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 2 birds, 12.3ms
video 1/1 (335/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 bird, 12.3ms
video 1/1 (336/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (337/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (338/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (339/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (340/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (341/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (342/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (343/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (344/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (345/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (346/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (347/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (348/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (349/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (350/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (351/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (352/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (353/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (354/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (355/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (356/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (357/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.4ms
video 1/1 (358/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (359/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (360/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (361/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (362/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (363/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (364/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (365/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (366/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (367/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (368/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (369/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (370/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (371/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (372/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (373/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (374/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (375/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (376/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (377/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (378/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (379/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (380/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 elephant, 12.3ms
video 1/1 (381/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (382/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 elephant, 12.3ms
video 1/1 (383/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (384/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (385/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 elephant, 12.3ms
video 1/1 (386/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (387/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (388/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (389/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 elephant, 13.4ms
video 1/1 (390/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (391/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (392/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (393/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (394/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (395/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (396/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (397/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (398/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (399/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (400/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (401/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (402/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (403/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (404/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (405/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (406/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (407/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (408/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (409/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (410/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (411/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (412/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (413/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (414/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (415/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (416/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.6ms
video 1/1 (417/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (418/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.8ms
video 1/1 (419/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (420/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (421/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (422/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 scissors, 12.3ms
video 1/1 (423/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (424/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (425/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (426/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (427/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (428/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (429/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (430/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 broccoli, 12.3ms
video 1/1 (431/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (432/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (433/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (434/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (435/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (436/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (437/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (438/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (439/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (440/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (441/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (442/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (443/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (444/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (445/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 19.6ms
video 1/1 (446/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 13.0ms
video 1/1 (447/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (448/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (449/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (450/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (451/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (452/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (453/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (454/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (455/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (456/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (457/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (458/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (459/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (460/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (461/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 cake, 12.3ms
video 1/1 (462/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (463/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (464/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (465/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (466/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (467/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (468/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.5ms
video 1/1 (469/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (470/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (471/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (472/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (473/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 19.0ms
video 1/1 (474/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (475/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (476/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (477/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.7ms
video 1/1 (478/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (479/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (480/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (481/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (482/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (483/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (484/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (485/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (486/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (487/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 15.7ms
video 1/1 (488/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 13.7ms
video 1/1 (489/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (490/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 1 broccoli, 12.3ms
video 1/1 (491/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (492/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (493/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (494/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.2ms
video 1/1 (495/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
video 1/1 (496/1416) /content/yolov5/data/video/Gurkenvideo.mp4: 480x640 (no detections), 12.3ms
